AppStore_Url,App_Id,App_Name,Average_User_Rating,Content_Rating,Currency,Current_Version_Reviews,Current_Version_Score,Developer,DeveloperId,Developer_Url,Developer_Website,Free,Price,Primary_Genre,Released,Required_IOS_Version,Reviews,Size_Bytes,Updated,Version
https://apps.apple.com/us/app/aa-big-book-sobriety-stories/id763286437?uo=4,com.pitashi.readradio.aastories,AA Big Book Sobriety Stories,4.75047,17+,USD,533,4.75047,Kepler47 Software Inc.,1253337114,https://apps.apple.com/us/developer/kepler47-software-inc/id1253337114?uo=4,"",true,0.0,Book,2013-12-28T21:43:39Z,8.0,533,26713088,2017-10-24T00:29:37Z,3.6.1
https://apps.apple.com/us/app/aa-daily-reflection/id1536494178?uo=4,com.kazo0.dailyreflection,AA Daily Reflection,4.06667,17+,USD,15,4.06667,Steve Bilogan,1496559863,https://apps.apple.com/us/developer/steve-bilogan/id1496559863?uo=4,"",true,0.0,Reference,2020-10-23T07:00:00Z,9.0,15,48664576,2021-10-01T09:07:30Z,3.0
https://apps.apple.com/us/app/aa-gym-corner/id504791471?uo=4,com.mahoni.aagym,Aa Gym Corner,3.0,4+,USD,1,3.0,"MAHONI GLOBAL, PT",421654582,https://apps.apple.com/us/developer/mahoni-global-pt/id421654582?uo=4,http://www.mahoni.com,true,0.0,Book,2012-03-09T21:10:09Z,8.0,1,61285376,2017-03-07T01:58:38Z,1.9
https://apps.apple.com/us/app/aa-speaker-tapes-12-steps/id1018096090?uo=4,com.pitashi.readradio.aaspeakers,AA Speaker Tapes & 12 Steps,4.8041,17+,USD,3507,4.8041,Kepler47 Software Inc.,1253337114,https://apps.apple.com/us/developer/kepler47-software-inc/id1253337114?uo=4,"",true,0.0,Health & Fitness,2015-07-20T18:50:59Z,8.0,3507,28150784,2017-09-19T00:48:30Z,3.6.1
https://apps.apple.com/us/app/aaabc-vui-lite-bang-chu-cai-tieng-viet/id820819021?uo=4,com.gentouchstudios.aaabcvuilite,Aaabc Vui Lite - Bang chu cai tieng viet,5.0,4+,USD,1,5.0,Gentouch Studios Company Limited,381051568,https://apps.apple.com/us/developer/gentouch-studios-company-limited/id381051568?uo=4,"",true,0.0,Book,2014-05-01T01:06:18Z,7.0,1,47198208,2014-05-01T01:06:18Z,1.0
https://apps.apple.com/us/app/aaa-little-ponies-unicorns/id943274708?uo=4,com.alpigames.fairylandpuzzle,AAA³ Little Ponies & Unicorns,5.0,4+,USD,1,5.0,Jochen Heizmann,419456907,https://apps.apple.com/us/developer/jochen-heizmann/id419456907?uo=4,http://www.intermediaware.com,true,0.0,Games,2014-12-05T08:00:00Z,7.1,1,13932544,2016-03-12T15:09:55Z,6.0
https://apps.apple.com/us/app/b-o-books/id1500162371?uo=4,com.bandotechnologies.BandObooks,B & O Books,0.0,4+,USD,0,0.0,B and O Technologies,370094739,https://apps.apple.com/us/developer/b-and-o-technologies/id370094739?uo=4,"",true,0.0,Book,2020-02-23T08:00:00Z,8.0,0,81585152,2020-02-24T00:07:32Z,1.0
https://apps.apple.com/us/app/b-as-bear/id1263827949?uo=4,dk.bodot.bforbear,B as Bear,0.0,4+,USD,0,0.0,Bo Kalvslund,572272193,https://apps.apple.com/us/developer/bo-kalvslund/id572272193?uo=4,https://youtu.be/B0CccmoFZ1s/,false,0.99,Games,2017-07-31T21:34:48Z,9.3,0,76720128,2020-08-18T16:40:55Z,1.1
https://apps.apple.com/us/app/b-b-cafe/id1564369430?uo=4,com.partnergomobilephoneapps.bandbcafe,B&B Cafe,5.0,4+,USD,1,5.0,Besfort Polisi,1564369432,https://apps.apple.com/us/developer/besfort-polisi/id1564369432?uo=4,https://bandbcafemckinney.com/,true,0.0,Book,2021-04-29T07:00:00Z,12.0,1,48039936,2021-04-29T19:31:30Z,1.0.0
https://apps.apple.com/us/app/b-b-dental/id1342284797?uo=4,com.sweetonionsoftware.bandb,B&B Dental,3.0,17+,USD,19,3.0,"Sweet Onion, LLC",1321636359,https://apps.apple.com/us/developer/sweet-onion-llc/id1321636359?uo=4,"",true,0.0,Education,2018-07-28T23:16:47Z,12.0,19,48359424,2021-03-30T14:56:59Z,1.3.26
https://apps.apple.com/us/app/b-h-kids-ar/id662083120?uo=4,com.lifeway.bhkidsar,B&H Kids AR,3.25,4+,USD,92,3.25,Lifeway Christian Resources,320421928,https://apps.apple.com/us/developer/lifeway-christian-resources/id320421928?uo=4,"",true,0.0,Book,2013-08-19T22:48:12Z,11.0,92,1267682304,2020-02-06T01:00:28Z,3.2.6
https://apps.apple.com/us/app/btx%E9%92%A2%E9%93%81%E7%A5%9E%E5%85%B5/id1219650320?uo=4,com.happylife.gangtie,B'TX钢铁神兵,0.0,9+,USD,0,0.0,LIANG HE,511567256,https://apps.apple.com/us/developer/liang-he/id511567256?uo=4,"",true,0.0,Book,2017-03-27T22:43:39Z,8.0,0,768800768,2017-03-27T22:43:39Z,1.0
https://apps.apple.com/us/app/aab-mobile/id1478125364?uo=4,com.hemsedalsite.AABMobile,AAB Mobile,5.0,4+,USD,1,5.0,Nusret Bilallaj,1081559526,https://apps.apple.com/us/developer/nusret-bilallaj/id1081559526?uo=4,"",true,0.0,Education,2019-08-29T07:00:00Z,8.0,1,38939648,2019-12-28T20:58:19Z,1.3
https://apps.apple.com/us/app/aacpl-checkout/id1272308818?uo=4,ca.bintec.meescan.84021342,AACPL Checkout,2.29999,4+,USD,20,2.29999,Bintec Inc.,1049876918,https://apps.apple.com/us/developer/bintec-inc/id1049876918?uo=4,https://meescan.com,true,0.0,Lifestyle,2017-09-04T16:29:49Z,9.0,20,31602688,2021-10-08T15:16:59Z,3.7.6
https://apps.apple.com/us/app/aadje-piraatje/id459443859?uo=4,nl.gottmer.aadjepiraatje,Aadje Piraatje,0.0,4+,USD,0,0.0,Gottmer Uitgevers Groep B.V.,420385392,https://apps.apple.com/us/developer/gottmer-uitgevers-groep-b-v/id420385392?uo=4,http://www.gottmerkinderboeken.nl,false,1.99,Book,2013-10-15T19:52:03Z,8.0,0,217340928,2021-02-11T12:39:23Z,2.7.5
https://apps.apple.com/us/app/aaj-year-book/id1051107565?uo=4,me.beelabs.AAJYearBook,AAJ Year Book,1.0,4+,USD,1,1.0,BeeLabs,603539026,https://apps.apple.com/us/developer/beelabs/id603539026?uo=4,http://aaj.edu.jo,true,0.0,Education,2015-11-09T23:24:28Z,5.1.1,1,66201600,2015-12-08T00:22:26Z,1.01
https://apps.apple.com/us/app/aakkospeli-lapsille/id552864558?uo=4,com.jhdigitalsolutions.lastenaakkoset,Aakkospeli Lapsille,5.0,4+,USD,1,5.0,JH Digital Solutions,481610881,https://apps.apple.com/us/developer/jh-digital-solutions/id481610881?uo=4,http://www.jh-apps.com,false,1.99,Games,2012-08-22T20:32:46Z,7.0,1,71251968,2015-10-11T14:06:03Z,1.4
https://apps.apple.com/us/app/aalisiri-audiobooks/id1469361029?uo=4,com.aalisiri.audiobook,Aalisiri Audiobooks,5.0,4+,USD,6,5.0,Alisiri,1469361028,https://apps.apple.com/us/developer/alisiri/id1469361028?uo=4,http://aalisiri.com,true,0.0,Book,2019-06-25T12:09:04Z,11.0,6,13485056,2020-07-03T15:00:06Z,2.1.3
https://apps.apple.com/us/app/aamal-e-mahe-ramadhan/id1511564617?uo=4,com.kanjikart.com.maheramadhanapp,AAMAL - E - MAHE RAMADHAN,0.0,4+,USD,0,0.0,Saeed Jassani,1351616814,https://apps.apple.com/us/developer/saeed-jassani/id1351616814?uo=4,"",true,0.0,Book,2020-05-15T07:00:00Z,8.0,0,51595264,2020-05-15T19:17:04Z,3.0.0
https://apps.apple.com/us/app/aamc-training-group/id625306683?uo=4,com.aamctraining.BetaAAMC,AAMC Training Group,0.0,4+,USD,0,0.0,AAMC Training Group Pty Ltd,625306686,https://apps.apple.com/us/developer/aamc-training-group-pty-ltd/id625306686?uo=4,http://www.aamctraining.edu.au,true,0.0,Education,2013-04-22T18:39:12Z,11.3,0,25861120,2021-07-28T16:16:36Z,5.6
https://apps.apple.com/us/app/aao-ebooks/id665817219?uo=4,com.aao.aaoebooksapp,AAO eBooks,3.5,17+,USD,4,3.5,"American Academy of Ophthalmology, Inc.",665817223,https://apps.apple.com/us/developer/american-academy-of-ophthalmology-inc/id665817223?uo=4,"",true,0.0,Medical,2013-07-02T03:58:35Z,11.0,4,62351360,2021-08-06T10:55:33Z,7.0.6
https://apps.apple.com/us/app/aap-ebooks-reader/id924897236?uo=4,org.aap.aapeBooks,AAP eBooks Reader,1.85714,4+,USD,7,1.85714,American Academy of Pediatrics,409863343,https://apps.apple.com/us/developer/american-academy-of-pediatrics/id409863343?uo=4,http://ebooks.aap.org,true,0.0,Medical,2014-11-13T06:24:07Z,6.0,7,19712000,2018-01-24T07:14:06Z,6.4
https://apps.apple.com/us/app/aaradhya-recipes/id1579270034?uo=4,com.aaradhya.aaradhyarecipessandbox,Aaradhya Recipes,0.0,4+,USD,0,0.0,Tarun Jain,920888098,https://apps.apple.com/us/developer/tarun-jain/id920888098?uo=4,https://adhyarecipes.web.app/,true,0.0,Food & Drink,2021-08-04T07:00:00Z,9.0,0,101506048,2021-09-03T00:28:02Z,2.0
https://apps.apple.com/us/app/aarti-bhajan-chalisa-sangrah/id1338200025?uo=4,com.divy.AartiBhajanChalisaSangrah,Aarti Bhajan Chalisa Sangrah,5.0,4+,USD,1,5.0,Alpeshkumar Patel,1302634739,https://apps.apple.com/us/developer/alpeshkumar-patel/id1302634739?uo=4,http://ospdevelopers.com/,true,0.0,Lifestyle,2018-01-23T03:12:51Z,12.1,1,7341056,2021-04-06T22:38:36Z,2.1
https://apps.apple.com/us/app/aarti-collection/id514300871?uo=4,com.dzo.artisangrah,Aarti Collection,4.46666,4+,USD,15,4.46666,Dotzoo Inc,392264152,https://apps.apple.com/us/developer/dotzoo-inc/id392264152?uo=4,"",true,0.0,Reference,2012-04-03T00:43:56Z,9.0,15,112030720,2018-10-26T21:01:05Z,3.0.0
https://apps.apple.com/us/app/aarti-sangrah-collection-of-popular-aartis-of/id956735993?uo=4,com.hindu.dharmik.aartisangrah,"Aarti Sangrah, collection of popular Aartis of hindu gods and goddesses",0.0,4+,USD,0,0.0,Dharmik Hindu,944672188,https://apps.apple.com/us/developer/dharmik-hindu/id944672188?uo=4,"",true,0.0,Reference,2015-01-28T12:04:30Z,5.1.1,0,37476352,2015-06-29T16:11:12Z,1.1
https://apps.apple.com/us/app/aasan-tarjuma-e-quran-tafseer/id1506356075?uo=4,com.lettechnologies.Asan-Quran-by-Taqi-Usmani-Pro,Aasan Tarjuma e Quran -Tafseer,3.0,4+,USD,2,3.0,Akhzar Nazir,1097519044,https://apps.apple.com/us/developer/akhzar-nazir/id1097519044?uo=4,"",false,0.99,Education,2020-04-05T07:00:00Z,11.0,2,91656192,2020-05-21T12:13:48Z,1.0.1
https://apps.apple.com/us/app/aathichoodi-by-avvaiyar/id1460637316?uo=4,com.gmail.aathichoodi,Aathichoodi by Avvaiyar,0.0,4+,USD,0,0.0,Gunalan Subramaniam,1454335229,https://apps.apple.com/us/developer/gunalan-subramaniam/id1454335229?uo=4,https://youtu.be/0ocBiHsFbjs,true,0.0,Education,2019-04-26T05:49:20Z,10.0,0,55321600,2019-04-26T05:49:20Z,1.0
https://apps.apple.com/us/app/aathichoodi-with-meanings/id967974434?uo=4,com.softcraftsystems.aathichoodi,Aathichoodi With Meanings,4.0,4+,USD,1,4.0,SOFTCRAFT SYSTEMS AND SOLUTIONS PRIVATE LIMITED,446317335,https://apps.apple.com/us/developer/softcraft-systems-and-solutions-private-limited/id446317335?uo=4,http://www.softcraftsystems.com,true,0.0,Book,2015-03-04T04:28:58Z,6.0,1,6985728,2015-03-04T04:28:58Z,1.0
https://apps.apple.com/us/app/aathichudi/id1281280329?uo=4,com.mayuonline.Aathichudi,Aathichudi,0.0,4+,USD,0,0.0,Jeyakumaran Mayooresan,881960676,https://apps.apple.com/us/developer/jeyakumaran-mayooresan/id881960676?uo=4,"",true,0.0,Reference,2017-09-14T08:33:47Z,8.0,0,29911040,2017-09-26T18:31:36Z,1.21
https://apps.apple.com/us/app/b-b-bauen-im-bestand/id1575320487?uo=4,de.silkcode.bauen,B+B Bauen im Bestand,0.0,4+,USD,0,0.0,Rudolf Müller Medienholding GmbH & Co. KG,466751564,https://apps.apple.com/us/developer/rudolf-m%C3%BCller-medienholding-gmbh-co-kg/id466751564?uo=4,http://www.rudolf-mueller.de,true,0.0,Book,2021-07-20T07:00:00Z,11.0,0,27459584,2021-07-20T10:29:44Z,4.3.4
https://apps.apple.com/us/app/b-daman-crossfire/id886101399?uo=4,com.animangaplus.bdamancrossfire,B-Daman Crossfire,3.63636,4+,USD,11,3.63636,AnimangaPLUS Corp.,882935160,https://apps.apple.com/us/developer/animangaplus-corp/id882935160?uo=4,http://animangaplus.com,true,0.0,Book,2015-07-31T10:18:44Z,8.0,11,1199646720,2018-04-26T22:37:43Z,1.0.2
https://apps.apple.com/us/app/b-daman-crossfire-vol-2/id886101381?uo=4,com.animangaplus.bdcf02,B-Daman Crossfire vol.2,3.71429,4+,USD,7,3.71429,AnimangaPLUS Corp.,882935160,https://apps.apple.com/us/developer/animangaplus-corp/id882935160?uo=4,http://animangaplus.com,true,0.0,Book,2015-08-03T20:03:39Z,5.1.1,7,1410380800,2015-08-03T20:03:39Z,1.0
https://apps.apple.com/us/app/b-daman-fireblast-vol-2/id1001304109?uo=4,com.animangaplus.bdfb02,B-Daman Fireblast vol. 2,3.16667,9+,USD,6,3.16667,AnimangaPLUS Corp.,882935160,https://apps.apple.com/us/developer/animangaplus-corp/id882935160?uo=4,http://animangaplus.com,true,0.0,Book,2015-06-15T18:36:13Z,5.1.1,6,1437025280,2015-07-03T22:50:23Z,1.0.6
https://apps.apple.com/us/app/b-daman-fireblast-vol-3/id1001304555?uo=4,com.animangaplus.bdfb03,B-Daman Fireblast vol. 3,4.33333,9+,USD,6,4.33333,AnimangaPLUS Corp.,882935160,https://apps.apple.com/us/developer/animangaplus-corp/id882935160?uo=4,http://animangaplus.com,true,0.0,Book,2015-06-13T20:54:20Z,5.1.1,6,1442753536,2015-07-04T18:15:27Z,1.0.4
https://apps.apple.com/us/app/b-inspired/id1538634876?uo=4,com.solarit.binspired,B-inspired,0.0,4+,USD,0,0.0,PDATrade.com Inc.,320787356,https://apps.apple.com/us/developer/pdatrade-com-inc/id320787356?uo=4,http://www.binspired.net/,true,0.0,Education,2020-12-07T08:00:00Z,11.0,0,17807360,2020-12-07T16:32:12Z,1.0
https://apps.apple.com/us/app/b-now/id1538980365?uo=4,com.bukhatir.workLife,B-Now,0.0,4+,USD,0,0.0,Beam Sharjah,1166805884,https://apps.apple.com/us/developer/beam-sharjah/id1166805884?uo=4,"",true,0.0,Book,2021-02-15T08:00:00Z,10.0,0,91717632,2021-10-03T23:32:40Z,1.1.2
https://apps.apple.com/us/app/b-rhymes-dictionary/id357654657?uo=4,8ZQYUZ3YXC.com.b-rhymes,B-Rhymes Dictionary,3.77778,4+,USD,54,3.77778,Mike Lin Mobile,357654665,https://apps.apple.com/us/developer/mike-lin-mobile/id357654665?uo=4,http://www.b-rhymes.com/iphone,true,0.0,Reference,2010-03-01T08:00:00Z,7.0,54,4091904,2015-06-02T14:17:27Z,1.8.0
https://apps.apple.com/us/app/b-e-s-t-exams/id569156971?uo=4,net.brilliant-exams.bestexams,B.E.S.T. Exams,5.0,4+,USD,1,5.0,Tejesh Patel,569156974,https://apps.apple.com/us/developer/tejesh-patel/id569156974?uo=4,http://www.brilliant-exams.net/Products/,true,0.0,Education,2012-10-23T19:19:10Z,8.0,1,9724928,2018-05-10T16:57:21Z,1.1.3
https://apps.apple.com/us/app/b21-by-victory/id1547029325?uo=4,com.maderesponsively.biay,B21 by Victory,4.0,4+,USD,1,4.0,Victory Church UK,1547029627,https://apps.apple.com/us/developer/victory-church-uk/id1547029627?uo=4,"",true,0.0,Lifestyle,2021-01-02T08:00:00Z,10.0,1,27862016,2021-01-13T17:47:07Z,1.1
https://apps.apple.com/us/app/b4vets/id1463601775?uo=4,com.b4vet.app,B4VETS,0.0,12+,USD,0,0.0,Denis Borovskoy,1407793361,https://apps.apple.com/us/developer/denis-borovskoy/id1407793361?uo=4,"",true,0.0,Education,2020-03-05T08:00:00Z,11.0,0,14770176,2020-08-13T15:30:05Z,1.3
https://apps.apple.com/us/app/b737-700-800-type-rating-prep/id1530749830?uo=4,com.b737ng.aircraftapps,B737-700/800 Type Rating Prep,5.0,4+,USD,1,5.0,Aircraft Apps LLC,1499571546,https://apps.apple.com/us/developer/aircraft-apps-llc/id1499571546?uo=4,http://www.aircraftapps.com,true,0.0,Education,2021-01-17T08:00:00Z,12.0,1,65771520,2021-01-18T19:03:07Z,2.0
https://apps.apple.com/us/app/baa-festival/id1286328463?uo=4,com.new.baafestival,BAA Festival,0.0,4+,USD,0,0.0,Young Decade IT Software Solution,1157528956,https://apps.apple.com/us/developer/young-decade-it-software-solution/id1157528956?uo=4,"",true,0.0,Sports,2017-09-19T01:42:32Z,8.0,0,13949952,2017-09-19T01:42:32Z,1.0
https://apps.apple.com/us/app/baac-ebook/id1001944827?uo=4,th.or.baac,BAAC eBook,5.0,4+,USD,1,5.0,"Openserve Co.,Ltd.",479158615,https://apps.apple.com/us/developer/openserve-co-ltd/id479158615?uo=4,"",true,0.0,Education,2015-06-29T01:46:41Z,9.3,1,28839936,2018-09-24T15:30:35Z,2.3.40
https://apps.apple.com/us/app/baakafra-parish/id1088012626?uo=4,com.creatrix-lb.baakafra,Baakafra Parish,0.0,4+,USD,0,0.0,Creatrix,1106338103,https://apps.apple.com/us/developer/creatrix/id1106338103?uo=4,http://www.creatrix-lb.com,true,0.0,Reference,2016-03-03T18:58:46Z,8.2,0,14292992,2018-02-24T00:29:38Z,1.0.1
https://apps.apple.com/us/app/nettalib-y%C3%A0lla/id1461712915?uo=4,org.mbs.chrono.wol,Nettalib Yàlla,5.0,4+,USD,1,5.0,Corey Garrett,1398355916,https://apps.apple.com/us/developer/corey-garrett/id1398355916?uo=4,"",true,0.0,Book,2020-05-08T07:00:00Z,9.0,1,171252736,2020-05-09T00:37:43Z,2.0
https://apps.apple.com/us/app/abacus-cooperativa/id773231115?uo=4,coop.abacus.abacus,Abacus cooperativa,0.0,4+,USD,0,0.0,Abacus Cooperativa,773231118,https://apps.apple.com/us/developer/abacus-cooperativa/id773231118?uo=4,http://www.abacus.coop,true,0.0,Book,2013-12-15T15:31:57Z,10.0,0,2111488,2021-08-02T06:20:17Z,2.6.1
https://apps.apple.com/us/app/supplier/id1080581361?uo=4,com.gtgroup.supplierApp,SUPPLIER,0.0,4+,USD,0,0.0,"GT MARKET CONSULTING CO., LTD.",927846054,https://apps.apple.com/us/developer/gt-market-consulting-co-ltd/id927846054?uo=4,http://www.gt-group.com.tw,true,0.0,Shopping,2016-02-10T19:11:11Z,6.0,0,18505728,2017-08-26T18:31:56Z,4.1.12
https://apps.apple.com/us/app/abai-events/id1385036098?uo=4,com.flightpathcreative.CE-Scanner-2,ABAI Events,3.2,17+,USD,5,3.2,Flight Path Creative LLC,468411673,https://apps.apple.com/us/developer/flight-path-creative-llc/id468411673?uo=4,"",true,0.0,Reference,2018-06-07T21:33:54Z,8.0,5,36931584,2020-12-19T15:19:27Z,2.0.12
https://apps.apple.com/us/app/abandoned-island-of-ghosts-monsters-and-soldiers/id964787280?uo=4,PM128Abandoned,Abandoned - Island of Ghosts Monsters and Soldiers,2.0,12+,USD,1,2.0,Philipp Metzler,924422156,https://apps.apple.com/us/developer/philipp-metzler/id924422156?uo=4,"",true,0.0,Games,2015-03-07T08:00:00Z,5.1.1,1,26579968,2015-03-07T08:00:00Z,1.0
https://apps.apple.com/us/app/abankirenk-creative/id1523604432?uo=4,fdcrew.co.id.AR-AbankIrenk,AbankIrenk Creative,0.0,4+,USD,0,0.0,Abank Irenk,1047514679,https://apps.apple.com/us/developer/abank-irenk/id1047514679?uo=4,https://www.abankirenk.co/,true,0.0,Book,2020-07-30T07:00:00Z,11.0,0,49742848,2021-07-28T08:22:04Z,3.0.0
https://apps.apple.com/us/app/abb-infolink/id633365961?uo=4,com.moazine.ABBInfoLink,ABB InfoLink,0.0,4+,USD,0,0.0,"PLANTY M Co.,Ltd.",410575497,https://apps.apple.com/us/developer/planty-m-co-ltd/id410575497?uo=4,"",true,0.0,Entertainment,2013-04-25T19:41:19Z,6.1,0,12343296,2015-05-14T01:47:21Z,1.04
https://apps.apple.com/us/app/abba/id1569098122?uo=4,com.koniso,ABBA,0.0,4+,USD,0,0.0,Milton Koniso,1569098124,https://apps.apple.com/us/developer/milton-koniso/id1569098124?uo=4,"",true,0.0,Entertainment,2021-06-23T07:00:00Z,12.0,0,62845952,2021-07-18T19:40:01Z,1.3
https://apps.apple.com/us/app/abbalove-palem/id1446249964?uo=4,com.gerejasoft.abbalovepalem,Abbalove Palem,0.0,4+,USD,0,0.0,Vania Vania,1003010757,https://apps.apple.com/us/developer/vania-vania/id1003010757?uo=4,https://www.abbalove.org,true,0.0,Book,2018-12-31T23:47:29Z,9.0,0,16721920,2018-12-31T23:47:29Z,1.0.3
https://apps.apple.com/us/app/abbys-stories/id1234934052?uo=4,com.lokoni.abbysstories,Abby's Stories,5.0,4+,USD,1,5.0,Lokoni Limited,1202943518,https://apps.apple.com/us/developer/lokoni-limited/id1202943518?uo=4,http://www.lokoni.co,true,0.0,Education,2017-07-29T16:04:58Z,9.0,1,325173248,2019-03-17T17:56:08Z,1.5
